iteration,loss
2609,0.00078264
2610,0.000702909
2611,0.000837258
2612,0.000763227
2613,0.00070117
2614,0.000721324
2615,0.00065853
2616,0.00061663
2617,0.000584481
2618,0.000685911
2619,0.000529536
2620,0.000689514
2621,0.00068777
2622,0.000661192
2623,0.000530008
2624,0.000503019
2625,0.000520568
2626,0.000708172
2627,0.000762539
2628,0.001078427
2629,0.000639917
2630,0.000724366
2631,0.001141954
2632,0.000706018
2633,0.000756366
2634,0.000778323
2635,0.000646883
2636,0.000737029
2637,0.000730536
2638,0.000879155
2639,0.000679569
2640,0.000815846
2641,0.000596778
2642,0.000615283
2643,0.000592683
2644,0.000619465
2645,0.000706879
2646,0.000626774
2647,0.000670552
2648,0.000565668
2649,0.000546086
2650,0.000601233
2651,0.000661234
2652,0.000562533
2653,0.000574376
2654,0.000523066
2655,0.000540073
2656,0.000769521
2657,0.000710583
2658,0.000636369
2659,0.000619373
2660,0.000631469
2661,0.000697901
2662,0.000530545
2663,0.000689571
2664,0.000772443
2665,0.000609369
2666,0.000557534
2667,0.000719695
2668,0.00064078
2669,0.000596399
2670,0.000649483
2671,0.000595595
2672,0.000586682
2673,0.000581684
2674,0.000632316
2675,0.000582954
2676,0.000774208
2677,0.000616148
2678,0.000651301
2679,0.000720169
2680,0.000544118
2681,0.00066532
2682,0.000693415
2683,0.000600073
2684,0.000618837
2685,0.000712071
2686,0.000687944
2687,0.000622015
2688,0.000572668
2689,0.000659931
2690,0.000627727
2691,0.000563026
2692,0.000766446
2693,0.000641102
2694,0.000579175
2695,0.00061707
2696,0.000619039
2697,0.000753895
2698,0.000640389
2699,0.000593188
2700,0.000565265
2701,0.000638083
2702,0.00057771
2703,0.000678489
2704,0.000527167
2705,0.000475722
2706,0.000798164
2707,0.000646473
2708,0.000570159
2709,0.00066565
2710,0.000474482
2711,0.000489563
2712,0.000617485
2713,0.000496789
2714,0.000508357
2715,0.00060387
2716,0.000523038
2717,0.000490197
2718,0.000491082
2719,0.000528061
2720,0.000515695
2721,0.000516363
2722,0.000421162
2723,0.000516283
2724,0.000470313
2725,0.000485748
2726,0.000471066
2727,0.000580096
2728,0.000679859
2729,0.000553234
2730,0.000422603
2731,0.000531719
2732,0.000525279
2733,0.000814793
2734,0.00054405
2735,0.000692306
2736,0.000535849
2737,0.000487204
2738,0.000596244
2739,0.000580634
2740,0.000703595
2741,0.000746229
2742,0.000516571
2743,0.000595862
2744,0.000634045
2745,0.000457295
2746,0.000593378
2747,0.000617257
2748,0.000637271
2749,0.000544001
2750,0.000565151
2751,0.000565061
2752,0.000604567
2753,0.000545978
2754,0.000566175
2755,0.000588842
2756,0.000533985
2757,0.000625146
2758,0.000711537
2759,0.000484655
2760,0.000471054
2761,0.000458678
2762,0.00050377
2763,0.000609757
2764,0.000495127
2765,0.000535687
2766,0.000778658
2767,0.000650438
2768,0.000514849
2769,0.00065493
2770,0.000426699
2771,0.000561274
2772,0.000570193
2773,0.000575345
2774,0.000587253
2775,0.000446652
2776,0.000488886
2777,0.000575156
2778,0.000471351
2779,0.000505579
2780,0.000536597
2781,0.000480038
2782,0.000551281
2783,0.000541328
2784,0.000417991
2785,0.000530245
2786,0.000471226
2787,0.000568318
2788,0.00045194
2789,0.000422789
2790,0.000482618
2791,0.000402274
2792,0.000455157
2793,0.000513163
2794,0.000854822
2795,0.000486362
2796,0.000514641
2797,0.000565265
2798,0.000556144
2799,0.000546118
2800,0.000505603
2801,0.000774472
2802,0.000490015
2803,0.000579262
2804,0.000523605
2805,0.000513294
2806,0.00049394
2807,0.000509068
2808,0.001032088
2809,0.000579602
2810,0.000535589
2811,0.000571367
2812,0.000589534
2813,0.000632551
2814,0.000568936
2815,0.000570888
2816,0.000539401
2817,0.000604617
2818,0.000622226
2819,0.000506109
2820,0.000491086
2821,0.000524994
2822,0.000586615
2823,0.001027161
2824,0.000508461
2825,0.000645368
2826,0.000592934
2827,0.000493735
2828,0.000665118
2829,0.000490833
2830,0.000528127
2831,0.00051782
2832,0.000628316
2833,0.000554444
2834,0.000675992
2835,0.000464422
2836,0.000542217
2837,0.000596247
2838,0.00060827
2839,0.000644811
2840,0.000518829
2841,0.000566218
2842,0.000404423
2843,0.000474596
2844,0.000443644
2845,0.000608292
2846,0.000517875
2847,0.00043706
2848,0.000563392
2849,0.00045576
2850,0.000517959
2851,0.00062015
2852,0.000498067
2853,0.000446281
2854,0.00050159
2855,0.000576836
2856,0.000499386
2857,0.000461531
2858,0.000532113
2859,0.000409796
2860,0.000431361
2861,0.000495905
2862,0.000485109
2863,0.000537095
2864,0.000426816
2865,0.000497438
2866,0.000459017
2867,0.000515968
2868,0.000530441
2869,0.000583005
2870,0.000480236
2871,0.000625013
2872,0.000436363
2873,0.000502592
2874,0.000368056
2875,0.000406171
2876,0.000407713
2877,0.000428093
2878,0.000475095
2879,0.000399943
2880,0.000517255
2881,0.0004238
2882,0.000478366
2883,0.000473711
2884,0.000602468
2885,0.000560051
2886,0.000500294
2887,0.000722003
2888,0.000594994
2889,0.000538989
2890,0.000564404
2891,0.000632573
2892,0.000576421
2893,0.001066749
2894,0.000453282
2895,0.001267272
2896,0.000634039
2897,0.001021745
2898,0.001608838
2899,0.002019296
2900,0.001368033
2901,0.001628686
2902,0.002042366
2903,0.001569371
2904,0.002494222
2905,0.001336506
2906,0.001519686
2907,0.001635456
2908,0.001680447
2909,0.001951928
2910,0.001282912
2911,0.001329906
2912,0.001693601
2913,0.001641656
2914,0.001104131
2915,0.001600317
2916,0.001277072
2917,0.001224559
2918,0.001303633
2919,0.001461862
2920,0.001682276
2921,0.001390599
2922,0.001198917
2923,0.001373509
2924,0.001368678
2925,0.000987054
2926,0.001117456
2927,0.001475826
2928,0.001374817
2929,0.001331431
2930,0.001072745
2931,0.001205325
2932,0.00106922
2933,0.00104989
2934,0.000952367
2935,0.000916315
2936,0.001420111
2937,0.001205559
2938,0.001018577
2939,0.001016957
2940,0.000900045
2941,0.001064611
2942,0.001098702
2943,0.001187132
2944,0.000984416
2945,0.000859909
2946,0.00080241
2947,0.000784329
2948,0.000811581
2949,0.000705626
2950,0.00070807
2951,0.000659712
2952,0.000708889
2953,0.000733508
2954,0.000891064
2955,0.000764998
2956,0.000729328
2957,0.000845198
2958,0.000826893
2959,0.000751173
2960,0.000664401
2961,0.000677312
2962,0.000785622
2963,0.000716192
2964,0.000706333
2965,0.000615655
2966,0.000623971
2967,0.000814694
2968,0.000712699
2969,0.001026102
2970,0.000661618
2971,0.000732971
2972,0.00093496
2973,0.000773832
2974,0.001249992
2975,0.000822214
2976,0.000714209
2977,0.000663266
2978,0.000664427
2979,0.000652506
2980,0.000846778
2981,0.000735639
2982,0.000762706
2983,0.000743062
2984,0.000595959
2985,0.000654756
2986,0.00064073
2987,0.000677888
2988,0.000620937
2989,0.00062626
2990,0.000620598
2991,0.001747038
2992,0.000567032
2993,0.000697311
2994,0.002359975
2995,0.001045589
2996,0.001525683
2997,0.002191641
2998,0.002268865
2999,0.001600974
3000,0.001144213
3001,0.001089998
3002,0.001503865
3003,0.001462853
3004,0.001097163
3005,0.001760373
3006,0.001208396
3007,0.001294677
3008,0.001445958
3009,0.001253461
3010,0.001129702
3011,0.001143531
3012,0.001150082
3013,0.001097613
3014,0.001457224
3015,0.001166344
3016,0.001449174
3017,0.001073757
3018,0.001655666
3019,0.001972989
3020,0.000970502
3021,0.001371355
3022,0.001032041
3023,0.001015133
3024,0.001122193
3025,0.001291396
3026,0.001903305
3027,0.001211619
3028,0.001214608
3029,0.001133888
3030,0.001016378
3031,0.001006766
3032,0.000922448
3033,0.001150036
3034,0.001038359
3035,0.000937993
3036,0.001388895
3037,0.001152177
3038,0.000999235
3039,0.001239015
3040,0.000918025
3041,0.001087626
3042,0.000885658
3043,0.000789822
3044,0.000889037
3045,0.001027921
3046,0.001002744
3047,0.000885728
3048,0.000796094
3049,0.000852909
3050,0.000947659
3051,0.000989545
3052,0.000680514
3053,0.000863733
3054,0.00070924
3055,0.000703432
3056,0.000715155
3057,0.000874068
3058,0.00077421
3059,0.00054418
3060,0.000731294
3061,0.000592083
3062,0.000751455
3063,0.000677855
3064,0.000682161
3065,0.000686725
3066,0.000834636
3067,0.000602399
3068,0.000656727
3069,0.000546139
3070,0.000637814
3071,0.000542715
3072,0.000741812
3073,0.000603056
3074,0.000717466
3075,0.000584828
3076,0.000522002
3077,0.000587458
3078,0.000665689
3079,0.000548631
3080,0.000478859
3081,0.000650236
3082,0.000687154
3083,0.000532976
3084,0.00080669
3085,0.000597193
3086,0.000463891
3087,0.000616941
3088,0.000488364
3089,0.000545517
3090,0.000509874
3091,0.000547539
3092,0.000522002
3093,0.000722692
3094,0.000421523
3095,0.000620803
3096,0.000511179
3097,0.000544061
3098,0.000484004
3099,0.000482658
3100,0.000668533
3101,0.000468627
3102,0.000451728
3103,0.000509194
3104,0.000477558
3105,0.000366961
3106,0.000489635
3107,0.000451021
3108,0.00045279
3109,0.000442731
3110,0.00041105
3111,0.000692201
3112,0.00059249
3113,0.000519785
3114,0.000437296
3115,0.000558285
3116,0.000462286
3117,0.000538482
3118,0.000467847
3119,0.00055552
3120,0.000445186
3121,0.000583641
3122,0.000460375
3123,0.000450481
3124,0.000512136
3125,0.000452575
3126,0.00041076
3127,0.000560963
3128,0.000393009
3129,0.000577743
3130,0.000527091
3131,0.001122383
3132,0.00050718
3133,0.000681901
3134,0.000755827
3135,0.000572406
3136,0.000575358
3137,0.000576467
3138,0.000743064
3139,0.000564045
3140,0.000540558
3141,0.000538914
3142,0.000643302
3143,0.000664854
3144,0.000494337
3145,0.000863233
3146,0.000596856
3147,0.000715834
3148,0.000545607
3149,0.000529797
3150,0.000655152
3151,0.000581742
3152,0.000550727
3153,0.00065236
3154,0.00062003
3155,0.0005232
3156,0.000924301
3157,0.000466434
3158,0.000608118
3159,0.000614382
3160,0.000557918
3161,0.000635481
3162,0.000559121
3163,0.000640194
3164,0.000746125
3165,0.000662766
3166,0.000551739
3167,0.00062122
3168,0.000613505
3169,0.000586807
3170,0.000587468
3171,0.000561487
3172,0.000609502
3173,0.00062326
3174,0.00051273
3175,0.000456957
3176,0.00052009
3177,0.000546117
3178,0.000403068
3179,0.000555243
3180,0.000625724
3181,0.00058503
3182,0.000574442
3183,0.00046432
3184,0.000477458
3185,0.000665665
3186,0.000668017
3187,0.001055014
3188,0.000533009
3189,0.000775439
3190,0.000574475
3191,0.000816433
3192,0.000646616
3193,0.000537072
3194,0.00067383
3195,0.000566333
3196,0.000635492
3197,0.000535756
3198,0.000511007
3199,0.000474474
3200,0.000549302
3201,0.000549117
3202,0.000573324
3203,0.00049565
3204,0.000584215
3205,0.000498199
3206,0.000446592
3207,0.000598017
3208,0.000482016
3209,0.000527002
3210,0.000594494
3211,0.000492186
3212,0.000465207
3213,0.000462566
3214,0.000699516
3215,0.000453318
3216,0.000550673
3217,0.000422484
3218,0.000491413
3219,0.000508317
3220,0.000521248
3221,0.000485523
3222,0.000449205
3223,0.000421918
3224,0.000470332
3225,0.000575238
3226,0.000421872
3227,0.000764894
3228,0.000543207
3229,0.000517607
3230,0.00052386
3231,0.000702328
3232,0.000563289
3233,0.001120363
3234,0.000596069
3235,0.000513098
3236,0.00118056
3237,0.000710583
3238,0.000532805
3239,0.000694565
3240,0.000628194
3241,0.000568784
3242,0.000582522
3243,0.000705742
3244,0.000741485
3245,0.000553544
3246,0.000660147
3247,0.000557012
3248,0.000679863
3249,0.000668198
3250,0.0007448
3251,0.00058959
3252,0.00086508
3253,0.000599944
3254,0.000671757
3255,0.00059739
3256,0.00060836
3257,0.000728613
3258,0.000598442
3259,0.000840709
3260,0.000526885
3261,0.000653064
3262,0.000621401
3263,0.000605114
3264,0.000557689
3265,0.000669487
3266,0.000596565
3267,0.000464725
3268,0.000566062
3269,0.000646582
3270,0.000514287
3271,0.000478007
3272,0.000571518
3273,0.000559762
3274,0.000497958
3275,0.000591354
3276,0.000543083
3277,0.000522477
3278,0.000417238
3279,0.000438484
3280,0.000588296
3281,0.000436109
3282,0.000749615
3283,0.00042432
3284,0.000444701
3285,0.000576537
3286,0.00046713
3287,0.000520638
3288,0.000519205
3289,0.000440024
3290,0.000598045
3291,0.000615911
3292,0.000565583
3293,0.000414258
3294,0.000490045
3295,0.00048657
3296,0.00058391
3297,0.000438548
3298,0.000560966
3299,0.000483113
3300,0.000691967
3301,0.000515925
3302,0.000424264
3303,0.000450168
3304,0.000540502
3305,0.000412491
3306,0.000446836
3307,0.000443794
3308,0.000392391
3309,0.00046854
3310,0.000508929
3311,0.000504691
3312,0.000460065
3313,0.000403043
3314,0.000543707
3315,0.000465267
3316,0.000409294
3317,0.0004574
3318,0.000555316
3319,0.000528173
3320,0.000681339
3321,0.000432822
3322,0.000369213
3323,0.000501532
3324,0.000450738
3325,0.000449846
3326,0.000410356
3327,0.000342074
3328,0.000448661
3329,0.000437225
3330,0.000537104
3331,0.000473631
3332,0.000478787
3333,0.000448379
3334,0.000425102
3335,0.000419528
3336,0.000413936
3337,0.000381587
3338,0.000482314
3339,0.000384728
3340,0.000354404
3341,0.000330637
3342,0.000365244
3343,0.000451632
3344,0.000355196
3345,0.000490699
3346,0.000521057
3347,0.00043622
3348,0.000388481
3349,0.000491552
3350,0.000449684
3351,0.000389522
3352,0.000704971
3353,0.000399585
3354,0.000425588
3355,0.000424892
3356,0.000437605
3357,0.000361595
3358,0.000610917
3359,0.000498284
3360,0.000505493
3361,0.000447247
3362,0.000426875
3363,0.000449989
3364,0.000415196
3365,0.000401169
3366,0.000384914
3367,0.000522611
3368,0.000499251
3369,0.000363716
3370,0.000436785
3371,0.000363073
3372,0.000502273
3373,0.00036604
3374,0.000333959
3375,0.000386511
3376,0.000388671
3377,0.000424456
3378,0.000447363
3379,0.000311346
3380,0.00048456
3381,0.000333723
3382,0.000475031
3383,0.000380855
3384,0.000416481
3385,0.000444309
3386,0.00043262
3387,0.000524752
3388,0.000374553
3389,0.000494128
3390,0.000425484
3391,0.000398182
3392,0.000417043
3393,0.00045994
3394,0.000450681
3395,0.000401871
3396,0.000433139
3397,0.000476123
3398,0.000554084
3399,0.000406455
3400,0.000509825
3401,0.000467255
3402,0.000340082
3403,0.000422456
3404,0.000492834
3405,0.000442496
3406,0.000399681
3407,0.000482567
3408,0.000499363
3409,0.000475889
3410,0.000346077
3411,0.000723433
3412,0.000420799
3413,0.000378411
3414,0.000517489
3415,0.000419954
3416,0.000591632
3417,0.000431136
3418,0.00058159
3419,0.000403612
3420,0.000409107
3421,0.000391867
3422,0.000605924
3423,0.000420806
3424,0.000528327
3425,0.000465419
3426,0.00048105
3427,0.000421244
3428,0.000432836
3429,0.000494344
3430,0.000542456
3431,0.000506511
3432,0.000462826
3433,0.000476781
3434,0.000389552
3435,0.000436621
3436,0.00040054
3437,0.000472956
3438,0.000479039
3439,0.000538499
3440,0.000432271
3441,0.000359393
3442,0.000434437
3443,0.000469505
3444,0.000410509
3445,0.000387925
3446,0.000527026
3447,0.000446216
3448,0.000475256
3449,0.00038613
3450,0.00050523
3451,0.000356759
3452,0.000500999
3453,0.000578074
3454,0.000457818
3455,0.000489849
3456,0.000451594
3457,0.000584473
3458,0.000446762
3459,0.000476698
3460,0.000428315
3461,0.000393951
3462,0.000450594
3463,0.000557968
3464,0.000462627
3465,0.000466617
3466,0.000518604
3467,0.000432045
3468,0.000442707
3469,0.000545853
3470,0.000375067
3471,0.000397711
3472,0.000537643
3473,0.000468712
3474,0.000780039
3475,0.000466122
3476,0.000566573
3477,0.00053978
3478,0.001154435
3479,0.000544592
3480,0.000732534
3481,0.000535872
3482,0.000694591
3483,0.000737011
3484,0.000635344
3485,0.000650079
3486,0.000689771
3487,0.000598871
3488,0.000546106
3489,0.000605438
3490,0.000735854
3491,0.000761369
3492,0.000605725
3493,0.000729336
3494,0.00102074
3495,0.000645965
3496,0.000746997
3497,0.000812669
3498,0.001110413
3499,0.001223908
3500,0.000839261
3501,0.000874702
3502,0.002478238
3503,0.000942044
3504,0.001426831
3505,0.002039018
3506,0.001026811
3507,0.001516848
3508,0.001088214
3509,0.00114732
3510,0.001171366
3511,0.001217
3512,0.001320103
3513,0.001355346
3514,0.001372803
3515,0.001492778
3516,0.001356853
3517,0.001256777
3518,0.001203994
3519,0.001163556
3520,0.001315277
3521,0.000990505
3522,0.000960083
3523,0.00140722
3524,0.001026352
3525,0.000976951
3526,0.001542316
3527,0.001183933
3528,0.001007567
3529,0.000968987
3530,0.000969167
3531,0.000918151
3532,0.000902904
3533,0.000915772
3534,0.000805236
3535,0.000705779
3536,0.000756758
3537,0.000627314
3538,0.000755001
3539,0.000906405
3540,0.000910691
3541,0.000648172
3542,0.00065307
3543,0.000836346
3544,0.000614099
3545,0.000628283
3546,0.000660056
3547,0.000615671
3548,0.000577476
3549,0.000553893
3550,0.000549193
3551,0.000543503
3552,0.000465777
3553,0.000580329
3554,0.000479403
3555,0.000528394
3556,0.000545406
3557,0.000480672
3558,0.000435304
3559,0.000544809
3560,0.000599631
3561,0.000640331
3562,0.000448496
3563,0.000804201
3564,0.000591828
3565,0.000711697
3566,0.000494149
3567,0.000554719
3568,0.000457688
3569,0.000452419
3570,0.000794545
3571,0.000929077
3572,0.000519258
3573,0.000659069
3574,0.000670647
3575,0.000609417
3576,0.000636003
3577,0.000555194
3578,0.000748144
3579,0.000654995
3580,0.000732762
3581,0.000586183
3582,0.000511904
3583,0.000582448
3584,0.000577119
3585,0.00050498
3586,0.000512206
3587,0.000529161
3588,0.000455384
3589,0.000652265
3590,0.000533858
3591,0.000520603
3592,0.000631743
3593,0.001136011
3594,0.000606232
3595,0.000649767
3596,0.000630802
3597,0.00063616
3598,0.000702573
3599,0.000921721
3600,0.000649051
3601,0.000726972
3602,0.00064221
3603,0.000776858
3604,0.000644512
3605,0.000537861
3606,0.000673192
3607,0.000509826
3608,0.000917782
3609,0.000665522
3610,0.000590582
3611,0.000629863
3612,0.00056984
3613,0.000570058
3614,0.000508932
3615,0.000564936
3616,0.000501835
3617,0.000523233
3618,0.000525678
3619,0.000553655
3620,0.000525739
3621,0.000605883
3622,0.000356171
3623,0.000565963
3624,0.000476116
3625,0.000447543
3626,0.000481598
3627,0.000418151
3628,0.000400462
3629,0.000427423
3630,0.000630066
3631,0.000522338
3632,0.00043533
3633,0.000492181
3634,0.000478105
3635,0.000418177
3636,0.000471286
3637,0.000409011
3638,0.000400327
3639,0.000404667
3640,0.000516878
3641,0.00042739
3642,0.000469454
3643,0.000377107
3644,0.000380985
3645,0.000539217
3646,0.000411887
3647,0.000444391
3648,0.000469718
3649,0.000443902
3650,0.000420121
3651,0.000474827
3652,0.000581403
3653,0.000393393
3654,0.000367246
3655,0.00057164
3656,0.00035725
3657,0.000417934
3658,0.000437752
3659,0.000391129
3660,0.00036355
3661,0.000390256
3662,0.000404437
3663,0.000344531
3664,0.000425645
3665,0.000399988
3666,0.000462441
3667,0.000353813
3668,0.000361648
3669,0.000347802
3670,0.000580677
3671,0.000309657
3672,0.000339995
3673,0.000340923
3674,0.000384244
3675,0.000302802
3676,0.000380979
3677,0.000386568
3678,0.000395651
3679,0.000491796
3680,0.000448581
3681,0.000467266
3682,0.000469521
3683,0.000361744
3684,0.000405824
3685,0.000445741
3686,0.000435141
3687,0.000408032
3688,0.000396473
3689,0.000366715
3690,0.000415153
3691,0.00040695
3692,0.000455693
3693,0.000442946
3694,0.000374884
3695,0.000500396
3696,0.000321876
3697,0.000366304
3698,0.00045545
3699,0.000338904
3700,0.000361868
3701,0.000465679
3702,0.000435785
3703,0.000310233
3704,0.000469764
3705,0.000433422
3706,0.000363946
3707,0.000365371
3708,0.000386718
3709,0.000416342
3710,0.000775858
3711,0.000381323
3712,0.000548656
3713,0.000437831
3714,0.000389483
3715,0.000409091
3716,0.000426694
3717,0.000497464
3718,0.00050062
3719,0.00041765
3720,0.000408517
3721,0.000517496
3722,0.000543133
3723,0.000420588
3724,0.000398979
3725,0.000395375
3726,0.000397617
3727,0.000423953
3728,0.000434501
3729,0.000369594
3730,0.000446021
3731,0.000397038
3732,0.000585444
3733,0.00041712
3734,0.00043272
3735,0.000395947
3736,0.000400737
3737,0.000405466
3738,0.000365696
3739,0.000398624
3740,0.000396015
3741,0.000424213
3742,0.000456285
3743,0.000375505
3744,0.000315446
3745,0.000442108
3746,0.000437509
3747,0.000348339
3748,0.000313354
3749,0.00043645
3750,0.000499585
3751,0.000326163
3752,0.000365454
3753,0.000325781
3754,0.000343865
3755,0.000341641
3756,0.00033588
3757,0.00033861
3758,0.000377988
3759,0.00037095
3760,0.000395402
3761,0.000434792
3762,0.000339353
3763,0.000537478
3764,0.000432929
3765,0.000338128
3766,0.00055966
3767,0.000464907
3768,0.000428116
3769,0.000360092
3770,0.000753684
3771,0.000349611
3772,0.000612625
3773,0.000569493
3774,0.000400197
3775,0.000388144
3776,0.000463547
3777,0.000390349
3778,0.000559487
3779,0.000549363
3780,0.000440269
3781,0.000429726
3782,0.000339959
3783,0.000468085
3784,0.000522272
3785,0.000380906
3786,0.000520244
3787,0.000454271
3788,0.000566324
3789,0.000546856
3790,0.00050818
3791,0.000565948
3792,0.00045323
3793,0.000628842
3794,0.000461778
3795,0.000484205
3796,0.000479089
3797,0.000407832
3798,0.000523634
3799,0.000426389
3800,0.000447034
3801,0.000470931
3802,0.000508523
3803,0.0004738
3804,0.000354118
3805,0.000501593
3806,0.000595695
3807,0.000331298
3808,0.000521473
3809,0.000452656
3810,0.000417196
3811,0.001084577
3812,0.000489972
3813,0.00087848
3814,0.00063009
3815,0.000771801
3816,0.000816499
3817,0.001109184
3818,0.001090518
3819,0.000631327
3820,0.000695488
3821,0.000867549
3822,0.000785454
3823,0.000772389
3824,0.000628737
3825,0.000633677
3826,0.000813492
3827,0.000854971
3828,0.000775013
3829,0.000941387
3830,0.00062153
3831,0.000857675
3832,0.000654754
3833,0.000779922
3834,0.000702021
3835,0.000567408
3836,0.000614087
3837,0.000525006
3838,0.000602644
3839,0.000647297
3840,0.000673927
3841,0.000595965
3842,0.000495035
3843,0.000568403
3844,0.00057537
3845,0.000463258
3846,0.000545145
3847,0.000882685
3848,0.000590439
3849,0.000573572
3850,0.000530191
3851,0.000838705
3852,0.000539922
3853,0.000594619
3854,0.000654707
3855,0.000640095
3856,0.000595512
3857,0.000607654
3858,0.000551131
3859,0.000493705
3860,0.000530908
3861,0.000549858
3862,0.000537337
3863,0.000488733
3864,0.000547106
3865,0.000513336
3866,0.000519146
3867,0.000450573
3868,0.000562433
3869,0.000520555
3870,0.000562109
3871,0.000631687
3872,0.000483877
3873,0.000492124
3874,0.000487015
3875,0.00059552
3876,0.000538909
3877,0.000472057
3878,0.000464453
3879,0.000566374
3880,0.000684574
3881,0.000849952
3882,0.000530504
3883,0.000733073
3884,0.000544562
3885,0.000565426
3886,0.000553346
3887,0.000495883
3888,0.000517308
3889,0.000496501
3890,0.000560943
3891,0.00045708
3892,0.000544276
3893,0.000455409
3894,0.000649156
3895,0.000404235
3896,0.000387313
3897,0.000452462
3898,0.000449686
3899,0.000446138
3900,0.000823317
3901,0.000462631
3902,0.000499872
3903,0.000493736
3904,0.000523708
3905,0.000439492
3906,0.000461239
3907,0.00047884
3908,0.000453086
3909,0.000406023
3910,0.000385826
3911,0.000527104
3912,0.000366501
3913,0.000520801
3914,0.000395017
3915,0.000573346
3916,0.00048709
3917,0.000458204
3918,0.000384493
3919,0.000422155
3920,0.000463552
3921,0.00039378
3922,0.00042234
3923,0.000454119
3924,0.000439004
3925,0.000611023
3926,0.000355048
3927,0.00037761
3928,0.000529426
3929,0.000416636
3930,0.000544512
3931,0.000394845
3932,0.000501079
3933,0.000522872
3934,0.000441338
3935,0.000397307
3936,0.000498129
3937,0.000470962
3938,0.000444458
3939,0.000484484
3940,0.000488941
3941,0.000641087
3942,0.000466277
3943,0.000739873
3944,0.000499885
3945,0.000462595
3946,0.000523891
3947,0.000506969
3948,0.000426415
3949,0.00049911
3950,0.000546657
3951,0.000491865
3952,0.000595428
3953,0.00045784
3954,0.000474741
3955,0.000435584
3956,0.000478106
3957,0.000499401
3958,0.000411678
3959,0.000441847
3960,0.000419663
3961,0.000366534
3962,0.000448273
3963,0.000556094
3964,0.00048547
3965,0.00044635
3966,0.000537596
3967,0.000415205
3968,0.000537862
3969,0.000454334
3970,0.000483365
3971,0.000377944
3972,0.000490979
3973,0.000507428
3974,0.000485985
3975,0.000534326
3976,0.000620213
3977,0.000363276
3978,0.000511144
3979,0.000474714
3980,0.000349277
3981,0.000492211
3982,0.000515354
3983,0.000409925
3984,0.000310575
3985,0.000394611
3986,0.000380058
3987,0.000419612
3988,0.000420894
3989,0.000429989
3990,0.000484374
3991,0.000335116
3992,0.000379488
3993,0.00053288
3994,0.000370101
3995,0.000416324
3996,0.000400325
3997,0.000592767
3998,0.000376464
3999,0.000515223
4000,0.000358851
4001,0.000379366
4002,0.000614354
4003,0.000401754
4004,0.000441747
4005,0.000524574
4006,0.000433535
4007,0.000528531
4008,0.000451057
4009,0.000826158
4010,0.000432066
4011,0.000494954
4012,0.000426684
4013,0.000403565
4014,0.000640202
4015,0.00042401
4016,0.000456796
4017,0.000468586
4018,0.000359365
4019,0.000381488
4020,0.000452368
4021,0.000408079
4022,0.000349083
4023,0.000464171
4024,0.000349558
4025,0.000408222
4026,0.000336919
4027,0.000455445
4028,0.000430675
4029,0.000336409
4030,0.000669169
4031,0.000434044
4032,0.000405544
4033,0.00062003
4034,0.000370447
4035,0.000469429
4036,0.000673262
4037,0.000714959
4038,0.000456586
4039,0.000520867
4040,0.000401732
4041,0.000502434
4042,0.000499013
4043,0.00051431
4044,0.00040021
4045,0.000415203
4046,0.000442325
4047,0.000368566
4048,0.000523605
4049,0.000414924
4050,0.000456467
4051,0.000356852
4052,0.000403611
4053,0.000373746
4054,0.000436829
4055,0.000385081
4056,0.000514627
4057,0.000464905
4058,0.00035916
4059,0.000458732
4060,0.001342686
4061,0.000534625
4062,0.000597211
4063,0.000606192
4064,0.000492864
4065,0.000529115
4066,0.000606071
4067,0.001232784
4068,0.000621974
4069,0.00078324
4070,0.001347373
4071,0.000757362
4072,0.001069414
4073,0.001425522
4074,0.00105784
4075,0.000947835
4076,0.001045071
4077,0.000967079
4078,0.001071119
4079,0.001113853
4080,0.000956925
4081,0.000808917
4082,0.00083564
4083,0.000838256
4084,0.00081612
4085,0.000899402
4086,0.000890641
4087,0.000846282
4088,0.000634607
4089,0.000815368
4090,0.00063675
4091,0.000927934
4092,0.000585194
4093,0.000688796
4094,0.000610493
4095,0.000605638
4096,0.000614625
4097,0.000653969
4098,0.00077693
4099,0.000666363
4100,0.000614228
4101,0.000736115
4102,0.000561799
4103,0.001129482
4104,0.000806382
4105,0.000735233
4106,0.000594382
4107,0.000657901
4108,0.000608929
4109,0.000714945
4110,0.000750106
4111,0.000594387
4112,0.000846662
4113,0.00109347
4114,0.000979816
4115,0.00080649
4116,0.000766575
4117,0.000819639
4118,0.000719472
4119,0.000927015
4120,0.000643637
4121,0.000607159
4122,0.000542153
4123,0.000554337
4124,0.000815797
4125,0.000672136
4126,0.000562366
4127,0.000564615
4128,0.000605962
4129,0.000473317
4130,0.000495686
4131,0.000503348
4132,0.000526539
4133,0.0005729
4134,0.000564039
4135,0.000489231
4136,0.000547755
4137,0.000548828
4138,0.00054685
4139,0.000441274
4140,0.000512076
4141,0.00055069
4142,0.000636116
4143,0.000496406
4144,0.000483527
4145,0.000456916
4146,0.00052298
4147,0.000510749
4148,0.000517615
4149,0.000405299
4150,0.000722911
4151,0.000440606
4152,0.000383324
4153,0.000518614
4154,0.0004558
4155,0.000536347
4156,0.000475848
4157,0.000449131
4158,0.000439769
4159,0.000433545
4160,0.000427878
4161,0.000615559
4162,0.000383172
