iteration,epoch,batch_in_epoch,batches_per_epoch,loss_instant,loss_running_avg
60392,360,80,168,4.6566e-09,0.0012807
60397,360,85,168,1.7695e-08,0.0012806
60402,360,90,168,7.6834e-09,0.0012805
60407,360,95,168,1.1176e-08,0.0012804
60412,360,100,168,4.4238e-09,0.0012803
60417,360,105,168,4.9675e-06,0.0012802
60422,360,110,168,7.1473e-07,0.00128
60427,360,115,168,1.539e-07,0.0012799
60432,360,120,168,2.3096e-07,0.0012798
60437,360,125,168,6.2631e-08,0.0012797
60442,360,130,168,1.071e-08,0.0012796
60447,360,135,168,5.3551e-09,0.0012795
60452,360,140,168,1.2689e-07,0.0012794
60457,360,145,168,2.8241e-07,0.0012793
60462,360,150,168,1.0477e-08,0.0012792
60467,360,155,168,8.8008e-08,0.0012791
60472,360,160,168,6.5193e-09,0.001279
60477,360,165,168,2.6775e-08,0.0012789
60648,362,0,168,5.1223e-09,0.0012754
60653,362,5,168,2.3283e-10,0.0012753
60658,362,10,168,0.0,0.0012752
60663,362,15,168,2.3283e-10,0.0012751
60668,362,20,168,1.1642e-09,0.001275
60673,362,25,168,3.1665e-08,0.0012749
60678,362,30,168,2.3283e-10,0.0012748
60683,362,35,168,1.5134e-08,0.0012747
60688,362,40,168,9.3132e-10,0.0012747
60693,362,45,168,1.9231e-07,0.0012746
60698,362,50,168,1.7695e-08,0.0012745
60703,362,55,168,2.0722e-08,0.0012744
60708,362,60,168,4.936e-08,0.0012743
60713,362,65,168,1.5227e-07,0.0012747
60718,362,70,168,4.4238e-09,0.0012746
60723,362,75,168,9.0804e-09,0.0012745
60728,362,80,168,6.752e-08,0.0012744
60733,362,85,168,1.397e-09,0.0012743
60738,362,90,168,8.0326e-08,0.0012742
60743,362,95,168,1.5739e-07,0.0012741
60748,362,100,168,6.7859e-07,0.001274
60753,362,105,168,5.5879e-09,0.0012739
60758,362,110,168,6.6123e-08,0.0012738
60763,362,115,168,1.071e-08,0.0012736
60768,362,120,168,7.2177e-09,0.0012735
60773,362,125,168,3.9581e-09,0.0012734
60778,362,130,168,9.5925e-08,0.0012733
60783,362,135,168,8.1491e-09,0.0012732
60788,362,140,168,2.631e-08,0.0012731
60793,362,145,168,3.865e-08,0.001273
60798,362,150,168,4.8894e-09,0.0012729
60803,362,155,168,1.3923e-07,0.0012728
60808,362,160,168,3.0966e-08,0.0012727
60813,362,165,168,6.2864e-09,0.0012726
60984,364,0,168,2.9337e-08,0.0012694
60989,364,5,168,1.2503e-07,0.0012693
60994,364,10,168,5.643e-07,0.0012692
60999,364,15,168,2.8962e-07,0.0012691
61004,364,20,168,1.1409e-08,0.001269
61009,364,25,168,6.9849e-10,0.0012689
61014,364,30,168,7.2177e-08,0.0012688
61019,364,35,168,4.7264e-08,0.0012687
61024,364,40,168,8.1257e-08,0.0012686
61029,364,45,168,9.9417e-08,0.0012685
61034,364,50,168,3.4852e-07,0.0012684
61039,364,55,168,6.3562e-08,0.0012683
61044,364,60,168,6.589e-08,0.0012682
61049,364,65,168,9.6623e-08,0.0012681
61054,364,70,168,1.0245e-08,0.0012679
61059,364,75,168,2.3283e-09,0.0012678
61064,364,80,168,0.0,0.0012677
61069,364,85,168,2.1094e-07,0.0012676
61074,364,90,168,4.936e-08,0.0012675
61079,364,95,168,1.4435e-08,0.0012674
61084,364,100,168,1.071e-08,0.0012673
61089,364,105,168,1.1642e-08,0.0012672
61094,364,110,168,9.1501e-08,0.0012671
61099,364,115,168,1.4668e-08,0.001267
61104,364,120,168,2.0745e-07,0.0012669
61109,364,125,168,2.2585e-08,0.0012668
61114,364,130,168,6.0536e-09,0.0012667
61119,364,135,168,1.2406e-06,0.0012666
61124,364,140,168,4.3772e-08,0.0012665
61129,364,145,168,2.0023e-08,0.0012664
61134,364,150,168,1.4203e-08,0.0012663
61139,364,155,168,3.1011e-07,0.0012662
61144,364,160,168,1.6764e-08,0.0012661
61149,364,165,168,1.397e-09,0.001266
61320,366,0,168,2.5378e-08,0.0012625
61325,366,5,168,2.9941e-07,0.0012624
61330,366,10,168,2.3236e-07,0.0012623
61335,366,15,168,8.4983e-08,0.0012621
61340,366,20,168,6.5192e-08,0.001262
61345,366,25,168,7.0082e-08,0.0012619
61350,366,30,168,6.5193e-09,0.0012618
61355,366,35,168,3.9581e-09,0.0012617
61360,366,40,168,3.6321e-08,0.0012616
61365,366,45,168,2.1626e-06,0.0012615
61370,366,50,168,3.3876e-07,0.0012614
61375,366,55,168,1.5367e-08,0.0012613
61380,366,60,168,5.355e-08,0.0012612
61385,366,65,168,2.7077e-07,0.0012611
61390,366,70,168,1.4435e-08,0.001261
61395,366,75,168,2.0955e-09,0.0012609
61400,366,80,168,9.9882e-08,0.0012608
61405,366,85,168,1.6298e-09,0.0012607
61410,366,90,168,1.4901e-08,0.0012606
61415,366,95,168,4.6566e-10,0.0012605
61420,366,100,168,3.539e-08,0.0012604
61425,366,105,168,2.5611e-08,0.0012603
61430,366,110,168,6.1602e-07,0.0012602
61435,366,115,168,2.3982e-08,0.0012601
61440,366,120,168,4.9127e-08,0.00126
61445,366,125,168,2.2119e-08,0.0012599
61450,366,130,168,7.8052e-06,0.0012598
61455,366,135,168,6.7521e-09,0.0012597
61460,366,140,168,2.7636e-07,0.0012596
61465,366,145,168,1.397e-09,0.0012595
61470,366,150,168,1.7928e-08,0.0012594
61475,366,155,168,9.0804e-09,0.0012593
61480,366,160,168,5.1223e-09,0.0012592
61485,366,165,168,7.6895e-07,0.0012591
61656,368,0,168,3.1849e-07,0.0012556
61661,368,5,168,8.6147e-09,0.0012555
61666,368,10,168,1.8207e-07,0.0012554
61671,368,15,168,4.8429e-08,0.0012553
61676,368,20,168,8.5448e-08,0.0012552
61681,368,25,168,4.191e-09,0.0012551
61686,368,30,168,1.9114e-07,0.001255
61691,368,35,168,1.3737e-08,0.0012549
61696,368,40,168,1.227e-07,0.0012548
61701,368,45,168,2.0955e-09,0.0012547
61706,368,50,168,1.6997e-08,0.0012546
61711,368,55,168,5.5646e-08,0.0012545
61716,368,60,168,8.8476e-09,0.0012544
61721,368,65,168,7.2177e-09,0.0012543
61726,368,70,168,1.56e-08,0.0012542
61731,368,75,168,2.3283e-08,0.0012541
61736,368,80,168,3.4925e-09,0.001254
61741,368,85,168,8.1491e-09,0.0012538
61746,368,90,168,1.8067e-07,0.0012537
61751,368,95,168,1.3038e-08,0.0012536
61756,368,100,168,1.7299e-07,0.0012535
61761,368,105,168,1.6298e-09,0.0012534
61766,368,110,168,8.1491e-09,0.0012533
61771,368,115,168,1.1874e-08,0.0012532
61776,368,120,168,9.5554e-07,0.0012531
61781,368,125,168,5.5879e-09,0.001253
61786,368,130,168,1.2852e-07,0.0012529
61791,368,135,168,2.305e-08,0.0012528
61796,368,140,168,9.0804e-09,0.0012527
61801,368,145,168,1.6298e-08,0.0012526
61806,368,150,168,4.2375e-08,0.0012525
61811,368,155,168,7.4506e-09,0.0012524
61816,368,160,168,1.2806e-08,0.0012523
61821,368,165,168,1.2107e-08,0.0012522
61992,370,0,168,3.2596e-08,0.0012488
61997,370,5,168,6.2864e-09,0.0012487
62002,370,10,168,1.7438e-07,0.0012486
62007,370,15,168,2.3002e-07,0.0012485
62012,370,20,168,9.7789e-09,0.0012484
62017,370,25,168,3.299e-07,0.0012483
62022,370,30,168,9.546e-09,0.0012482
62027,370,35,168,1.9348e-07,0.0012481
62032,370,40,168,8.149e-08,0.001248
62037,370,45,168,4.8894e-09,0.0012479
62042,370,50,168,1.5033e-06,0.0012478
62047,370,55,168,4.6566e-08,0.0012477
62052,370,60,168,1.3667e-07,0.0012476
62057,370,65,168,1.0337e-07,0.0012475
62062,370,70,168,3.9814e-08,0.0012474
62067,370,75,168,2.6543e-08,0.0012473
62072,370,80,168,5.7276e-08,0.0012472
62077,370,85,168,2.284e-07,0.0012471
62082,370,90,168,3.4226e-08,0.001247
62087,370,95,168,3.9581e-08,0.0012469
62092,370,100,168,5.9371e-08,0.0012468
62097,370,105,168,4.4238e-09,0.0012467
62102,370,110,168,9.7789e-09,0.0012466
62107,370,115,168,1.8626e-09,0.0012465
62112,370,120,168,2.4214e-08,0.0012464
62117,370,125,168,1.9766e-07,0.0012463
62122,370,130,168,1.2806e-08,0.0012462
62127,370,135,168,9.3132e-10,0.0012461
62132,370,140,168,4.5169e-08,0.001246
62137,370,145,168,9.1036e-08,0.0012459
62142,370,150,168,1.3388e-07,0.0012458
62147,370,155,168,3.9581e-09,0.0012457
62152,370,160,168,3.8417e-08,0.0012456
62157,370,165,168,5.1223e-09,0.0012455
62328,372,0,168,3.1058e-07,0.0012421
62333,372,5,168,0.0,0.001242
62338,372,10,168,1.3493e-06,0.0012419
62343,372,15,168,1.397e-09,0.0012418
62348,372,20,168,3.4924e-08,0.0012417
62353,372,25,168,3.1524e-07,0.0012416
62358,372,30,168,6.9849e-10,0.0012415
62363,372,35,168,5.8906e-08,0.0012414
62368,372,40,168,4.7963e-08,0.0012413
62373,372,45,168,2.7707e-08,0.0012412
62378,372,50,168,4.2375e-08,0.0012411
62383,372,55,168,2.4865e-07,0.001241
62388,372,60,168,2.3283e-09,0.0012409
62393,372,65,168,5.4016e-08,0.0012408
62398,372,70,168,2.0256e-07,0.0012407
62403,372,75,168,2.3283e-09,0.0012406
62408,372,80,168,1.6298e-09,0.0012405
62413,372,85,168,4.3539e-08,0.0012404
62418,372,90,168,2.8172e-08,0.0012403
62423,372,95,168,1.6764e-08,0.0012402
62428,372,100,168,1.7928e-08,0.0012401
62433,372,105,168,5.1915e-07,0.00124
62438,372,110,168,3.4692e-08,0.0012399
62443,372,115,168,1.1642e-08,0.0012398
62448,372,120,168,4.028e-08,0.0012397
62453,372,125,168,6.9849e-09,0.0012396
62458,372,130,168,0.0,0.0012395
62463,372,135,168,5.1223e-09,0.0012394
62468,372,140,168,9.2983e-07,0.0012393
62473,372,145,168,1.7462e-07,0.0012392
62478,372,150,168,2.2967e-05,0.0012391
62483,372,155,168,4.9797e-07,0.001239
62488,372,160,168,3.816e-07,0.0012389
62493,372,165,168,3.0268e-09,0.0012388
62664,374,0,168,4.9079e-07,0.0012354
62669,374,5,168,1.5367e-08,0.0012353
62674,374,10,168,6.9849e-09,0.0012352
62679,374,15,168,3.4459e-08,0.0012351
62684,374,20,168,4.1326e-07,0.001235
62689,374,25,168,4.6566e-09,0.0012349
62694,374,30,168,6.7055e-08,0.0012348
62699,374,35,168,4.7497e-08,0.0012347
62704,374,40,168,7.2177e-09,0.0012346
62709,374,45,168,3.213e-08,0.0012345
62714,374,50,168,1.6298e-09,0.0012344
62719,374,55,168,3.0268e-09,0.0012344
62724,374,60,168,4.6566e-09,0.0012343
62729,374,65,168,1.979e-07,0.0012342
62734,374,70,168,5.5033e-06,0.0012341
62739,374,75,168,3.4692e-08,0.001234
62744,374,80,168,1.071e-08,0.0012339
62749,374,85,168,3.9135e-07,0.0012338
62754,374,90,168,6.2864e-09,0.0012337
62759,374,95,168,1.9092e-08,0.0012336
62764,374,100,168,1.7229e-08,0.0012335
62769,374,105,168,1.9513e-06,0.0012334
62774,374,110,168,5.7975e-08,0.0012333
62779,374,115,168,1.5366e-07,0.0012332
62784,374,120,168,8.3819e-09,0.0012331
62789,374,125,168,9.0804e-09,0.001233
62794,374,130,168,2.794e-09,0.0012329
62799,374,135,168,3.7951e-08,0.0012328
62804,374,140,168,1.3154e-07,0.0012327
62809,374,145,168,7.2177e-09,0.0012326
62814,374,150,168,4.3539e-08,0.0012325
62819,374,155,168,4.4909e-07,0.0012324
62824,374,160,168,1.8626e-09,0.0012323
62829,374,165,168,1.4689e-06,0.0012322
63000,376,0,168,9.8951e-08,0.0012289
63005,376,5,168,1.1176e-07,0.0012288
63010,376,10,168,3.8184e-08,0.0012287
63015,376,15,168,3.6447e-06,0.0012286
63020,376,20,168,1.8626e-09,0.0012285
63025,376,25,168,3.7253e-09,0.0012284
63030,376,30,168,3.5856e-08,0.0012283
63035,376,35,168,5.6864e-06,0.0012282
63040,376,40,168,0.0023142,0.0012281
63045,376,45,168,5.8207e-08,0.001228
63050,376,50,168,7.5437e-08,0.0012279
63055,376,55,168,1.9314e-06,0.0012278
63060,376,60,168,3.5114e-05,0.0012277
63065,376,65,168,2.7799e-07,0.0012276
63070,376,70,168,3.9839e-06,0.0012275
63075,376,75,168,4.568e-07,0.0012274
63080,376,80,168,2.8452e-07,0.0012273
63085,376,85,168,0.00011063,0.0012272
63090,376,90,168,1.8998e-07,0.0012271
63095,376,95,168,3.66e-07,0.001227
63100,376,100,168,2.0304e-06,0.0012269
63105,376,105,168,7.0547e-08,0.0012268
63110,376,110,168,7.5204e-08,0.0012268
63115,376,115,168,5.483e-07,0.0012267
63120,376,120,168,3.8883e-08,0.0012266
63125,376,125,168,2.1629e-07,0.0012265
63130,376,130,168,4.363e-07,0.0012264
63135,376,135,168,4.4048e-07,0.0012263
63140,376,140,168,1.2526e-07,0.0012262
63145,376,145,168,1.0477e-08,0.0012261
63150,376,150,168,3.9374e-06,0.001226
63155,376,155,168,1.1642e-09,0.0012259
63160,376,160,168,4.8788e-06,0.0012258
63165,376,165,168,1.0198e-07,0.0012257
63336,378,0,168,1.3039e-08,0.0012224
63341,378,5,168,9.7788e-08,0.0012223
63346,378,10,168,1.7252e-07,0.0012222
63351,378,15,168,3.1432e-08,0.0012221
63356,378,20,168,1.6671e-07,0.001222
63361,378,25,168,8.638e-08,0.0012219
63366,378,30,168,6.9849e-09,0.0012218
63371,378,35,168,3.1898e-08,0.0012217
63376,378,40,168,4.8075e-07,0.0012216
63381,378,45,168,1.3737e-08,0.0012216
63386,378,50,168,1.1431e-06,0.0012215
63391,378,55,168,1.2236e-06,0.0012214
63396,378,60,168,5.1921e-08,0.0012213
63401,378,65,168,1.0268e-07,0.0012212
63406,378,70,168,2.0768e-07,0.0012211
63411,378,75,168,1.1176e-08,0.001221
63416,378,80,168,1.4389e-07,0.0012209
63421,378,85,168,3.5063e-07,0.0012208
63426,378,90,168,4.4027e-07,0.0012207
63431,378,95,168,1.4878e-07,0.0012206
63436,378,100,168,2.2211e-07,0.0012205
63441,378,105,168,1.9627e-07,0.0012204
63446,378,110,168,2.2444e-07,0.0012203
63451,378,115,168,1.525e-07,0.0012202
63456,378,120,168,2.3749e-08,0.0012202
63461,378,125,168,6.8845e-07,0.0012201
63466,378,130,168,1.917e-06,0.00122
63471,378,135,168,1.5573e-06,0.0012199
63476,378,140,168,2.0489e-08,0.0012198
63481,378,145,168,1.5134e-07,0.0012197
63486,378,150,168,1.979e-07,0.0012196
63491,378,155,168,3.4224e-07,0.0012195
63496,378,160,168,5.0524e-08,0.0012194
63501,378,165,168,1.5832e-08,0.0012193
63672,380,0,168,1.6642e-06,0.001216
63677,380,5,168,1.851e-07,0.0012159
63682,380,10,168,7.6834e-09,0.0012158
63687,380,15,168,1.1618e-07,0.0012157
63692,380,20,168,8.4298e-07,0.0012156
63697,380,25,168,1.8207e-07,0.0012156
63702,380,30,168,1.1199e-07,0.0012155
63707,380,35,168,3.2363e-08,0.0012154
63712,380,40,168,1.2746e-06,0.0012153
63717,380,45,168,2.4842e-06,0.0012152
63722,380,50,168,7.4506e-08,0.0012151
63727,380,55,168,3.7134e-07,0.001215
63732,380,60,168,8.5448e-08,0.0012149
63737,380,65,168,4.0512e-08,0.0012148
63742,380,70,168,3.2596e-09,0.0012147
63747,380,75,168,8.0093e-08,0.0012146
63752,380,80,168,1.071e-08,0.0012145
63757,380,85,168,6.6357e-08,0.0012144
63762,380,90,168,9.6624e-08,0.0012143
63767,380,95,168,8.8009e-08,0.0012142
63772,380,100,168,6.7354e-07,0.0012141
63777,380,105,168,1.5227e-07,0.001214
63782,380,110,168,1.8626e-08,0.0012139
63787,380,115,168,5.7509e-08,0.0012138
63792,380,120,168,5.844e-08,0.0012137
63797,380,125,168,6.6356e-08,0.0012136
63802,380,130,168,6.3795e-08,0.0012135
63807,380,135,168,5.5879e-09,0.0012134
63812,380,140,168,4.0047e-08,0.0012134
63817,380,145,168,4.5402e-08,0.0012133
63822,380,150,168,6.5959e-07,0.0012132
63827,380,155,168,1.8161e-08,0.0012131
63832,380,160,168,2.5183e-06,0.001213
63837,380,165,168,4.7353e-07,0.0012129
64008,382,0,168,6.428e-07,0.0012097
64013,382,5,168,5.1127e-07,0.0012096
64018,382,10,168,1.4156e-07,0.0012095
64023,382,15,168,6.2864e-08,0.0012094
64028,382,20,168,7.7782e-07,0.0012093
64033,382,25,168,8.0093e-08,0.0012092
64038,382,30,168,1.0477e-08,0.0012091
64043,382,35,168,5.4715e-08,0.001209
64048,382,40,168,5.9604e-08,0.0012089
64053,382,45,168,1.9092e-07,0.0012088
64058,382,50,168,9.0336e-08,0.0012087
64063,382,55,168,6.4494e-08,0.0012086
64068,382,60,168,9.4063e-08,0.0012085
64073,382,65,168,8.3819e-09,0.0012084
64078,382,70,168,9.3132e-09,0.0012083
64083,382,75,168,1.2107e-07,0.0012082
64088,382,80,168,4.1211e-08,0.0012081
64093,382,85,168,3.4925e-09,0.001208
64098,382,90,168,8.0326e-08,0.0012079
64103,382,95,168,9.0804e-09,0.0012078
64108,382,100,168,2.3516e-08,0.0012078
64113,382,105,168,8.0559e-08,0.0012077
64118,382,110,168,1.4249e-07,0.0012076
64123,382,115,168,5.3551e-09,0.0012075
64128,382,120,168,3.376e-08,0.0012074
64133,382,125,168,3.3853e-07,0.0012073
64138,382,130,168,1.1571e-06,0.0012072
64143,382,135,168,3.1827e-07,0.0012071
64148,382,140,168,1.5949e-07,0.001207
64153,382,145,168,2.3283e-08,0.0012069
64158,382,150,168,1.1455e-07,0.0012068
64163,382,155,168,6.0768e-08,0.0012067
64168,382,160,168,1.8393e-07,0.0012066
64173,382,165,168,2.5146e-08,0.0012065
64344,384,0,168,9.7649e-07,0.0012033
64349,384,5,168,9.3132e-10,0.0012032
64354,384,10,168,6.3654e-07,0.0012031
64359,384,15,168,1.8277e-07,0.0012031
64364,384,20,168,6.7986e-08,0.001203
64369,384,25,168,4.9826e-08,0.0012029
64374,384,30,168,6.4959e-08,0.0012028
64379,384,35,168,1.858e-07,0.0012027
64384,384,40,168,3.8391e-07,0.0012026
64389,384,45,168,2.3283e-10,0.0012025
64394,384,50,168,3.4318e-07,0.0012024
64399,384,55,168,5.0755e-07,0.0012023
64404,384,60,168,1.6298e-09,0.0012022
64409,384,65,168,1.6997e-08,0.0012021
64414,384,70,168,2.794e-09,0.001202
64419,384,75,168,1.1874e-08,0.0012019
64424,384,80,168,2.142e-08,0.0012018
64429,384,85,168,7.9861e-08,0.0012017
64434,384,90,168,1.3271e-08,0.0012016
64439,384,95,168,3.1199e-08,0.0012016
64444,384,100,168,1.9813e-07,0.0012015
64449,384,105,168,2.0722e-08,0.0012014
64454,384,110,168,9.4528e-08,0.0012013
64459,384,115,168,3.4084e-07,0.0012012
64464,384,120,168,3.1665e-08,0.0012011
64469,384,125,168,3.9348e-08,0.001201
64474,384,130,168,2.5844e-08,0.0012009
64479,384,135,168,3.0174e-07,0.0012008
64484,384,140,168,3.9115e-08,0.0012007
64489,384,145,168,1.1106e-07,0.0012006
64494,384,150,168,7.0819e-07,0.0012005
64499,384,155,168,6.8118e-07,0.0012004
64504,384,160,168,3.2596e-09,0.0012003
64509,384,165,168,8.3819e-09,0.0012002
64680,386,0,168,6.8685e-08,0.0011973
64685,386,5,168,1.1036e-07,0.0011972
64690,386,10,168,1.8859e-08,0.0011971
64695,386,15,168,3.9115e-08,0.001197
64700,386,20,168,6.7521e-09,0.0011969
64705,386,25,168,0.0014063,0.0011969
64710,386,30,168,3.2596e-09,0.0011968
64715,386,35,168,0.038333,0.0011973
64720,386,40,168,4.447e-08,0.0011972
64725,386,45,168,0.012381,0.0011973
64730,386,50,168,1.7997e-07,0.0011972
64735,386,55,168,1.0475e-06,0.0011971
64740,386,60,168,1.9325e-08,0.001197
64745,386,65,168,1.0081e-07,0.0011969
64750,386,70,168,1.0311e-06,0.0011968
64755,386,75,168,3.9814e-08,0.0011967
64760,386,80,168,2.7567e-07,0.0011966
64765,386,85,168,2.4749e-07,0.0011965
64770,386,90,168,5.3318e-08,0.0011967
64775,386,95,168,2.1187e-07,0.0011966
64780,386,100,168,5.0757e-08,0.0011965
64785,386,105,168,1.2456e-07,0.0011964
64790,386,110,168,1.0733e-07,0.0011963
64795,386,115,168,1.0477e-08,0.0011962
64800,386,120,168,1.815e-06,0.0011962
64805,386,125,168,2.1164e-07,0.0011961
64810,386,130,168,8.6014e-06,0.001196
64815,386,135,168,1.9627e-07,0.0011959
64820,386,140,168,2.8077e-07,0.0011958
64825,386,145,168,3.2131e-08,0.0011957
64830,386,150,168,4.9474e-07,0.0011956
64835,386,155,168,8.3819e-09,0.0011955
64840,386,160,168,7.6834e-09,0.0011954
64845,386,165,168,9.9185e-08,0.0011953
65016,388,0,168,2.5595e-06,0.0011922
65021,388,5,168,5.0524e-08,0.0011921
65026,388,10,168,5.3551e-09,0.001192
65031,388,15,168,2.0647e-05,0.0011919
65036,388,20,168,1.9092e-08,0.0011918
65041,388,25,168,1.6647e-07,0.0011917
65046,388,30,168,3.3829e-07,0.0011916
65051,388,35,168,1.7928e-08,0.0011916
65056,388,40,168,1.3364e-07,0.0011915
65061,388,45,168,2.2352e-08,0.0011914
65066,388,50,168,4.1232e-07,0.0011913
65071,388,55,168,1.0477e-08,0.0011912
65076,388,60,168,1.9441e-07,0.0011911
65081,388,65,168,1.4365e-07,0.001191
65086,388,70,168,3.5389e-07,0.0011909
65091,388,75,168,2.0931e-07,0.0011908
65096,388,80,168,9.4062e-08,0.0011907
65101,388,85,168,1.8277e-07,0.0011906
65106,388,90,168,1.6158e-07,0.0011905
65111,388,95,168,2.0768e-07,0.0011904
65116,388,100,168,3.3107e-07,0.0011904
65121,388,105,168,4.1909e-09,0.0011903
65126,388,110,168,3.702e-08,0.0011902
65131,388,115,168,7.2876e-08,0.0011901
65136,388,120,168,8.2654e-08,0.00119
65141,388,125,168,3.5623e-08,0.0011899
65146,388,130,168,7.4506e-09,0.0011898
65151,388,135,168,4.4703e-08,0.0011897
65156,388,140,168,1.3221e-05,0.0011896
65161,388,145,168,4.6984e-07,0.0011895
65166,388,150,168,2.0349e-07,0.0011894
65171,388,155,168,9.2931e-07,0.0011893
65176,388,160,168,2.0489e-08,0.0011893
65181,388,165,168,2.8871e-08,0.0011892
65352,390,0,168,1.0245e-08,0.0011861
65357,390,5,168,4.4958e-07,0.001186
65362,390,10,168,7.6834e-09,0.0011859
65367,390,15,168,7.9251e-07,0.0011858
65372,390,20,168,1.3271e-08,0.0011857
65377,390,25,168,9.6158e-08,0.0011856
65382,390,30,168,2.6798e-07,0.0011855
65387,390,35,168,4.0207e-07,0.0011854
65392,390,40,168,7.4272e-08,0.0011853
65397,390,45,168,2.5611e-09,0.0011853
65402,390,50,168,5.8208e-09,0.0011852
65407,390,55,168,7.7765e-08,0.0011851
65412,390,60,168,3.7253e-09,0.001185
65417,390,65,168,6.8917e-08,0.0011849
65422,390,70,168,4.5402e-08,0.0011848
65427,390,75,168,3.6787e-08,0.0011847
65432,390,80,168,5.099e-08,0.0011846
65437,390,85,168,6.3442e-07,0.0011845
65442,390,90,168,5.9713e-07,0.0011844
65447,390,95,168,3.5856e-08,0.0011843
65452,390,100,168,3.3527e-08,0.0011843
65457,390,105,168,0.0,0.0011842
65462,390,110,168,1.7369e-07,0.0011841
65467,390,115,168,1.2573e-08,0.001184
65472,390,120,168,2.4796e-07,0.0011839
65477,390,125,168,8.7078e-08,0.0011838
65482,390,130,168,2.0955e-09,0.0011837
65487,390,135,168,9.0804e-09,0.0011836
65492,390,140,168,4.8189e-06,0.0011835
65497,390,145,168,2.2585e-08,0.0011834
65502,390,150,168,1.0881e-06,0.0011834
65507,390,155,168,1.6693e-07,0.0011833
65512,390,160,168,2.142e-08,0.0011832
65517,390,165,168,7.06e-06,0.0011831
65688,392,0,168,1.0116e-06,0.0011801
65693,392,5,168,1.2876e-05,0.00118
65698,392,10,168,3.2391e-06,0.00118
65703,392,15,168,1.2199e-06,0.0011799
65708,392,20,168,4.6167e-07,0.0011798
65713,392,25,168,4.1791e-07,0.0011797
65718,392,30,168,1.0803e-07,0.0011796
65723,392,35,168,3.7576e-06,0.0011795
65728,392,40,168,1.3405e-05,0.0011794
65733,392,45,168,1.9278e-07,0.0011793
65738,392,50,168,2.9104e-08,0.0011792
65743,392,55,168,1.7426e-06,0.0011791
65748,392,60,168,3.1898e-08,0.0011791
65753,392,65,168,1.9045e-07,0.001179
65758,392,70,168,6.9224e-06,0.0011789
65763,392,75,168,1.5091e-06,0.0011788
65768,392,80,168,3.5459e-07,0.0011787
65773,392,85,168,4.5399e-07,0.0011786
65778,392,90,168,1.6384e-06,0.0011785
65783,392,95,168,2e-07,0.0011784
65788,392,100,168,5.9113e-07,0.0011783
65793,392,105,168,6.2611e-06,0.0011782
65798,392,110,168,2.2772e-06,0.0011782
65803,392,115,168,5.0989e-08,0.0011781
65808,392,120,168,7.2662e-07,0.001178
65813,392,125,168,2.6426e-07,0.0011779
65818,392,130,168,1.9185e-07,0.0011778
65823,392,135,168,1.2787e-06,0.0011777
65828,392,140,168,2.159e-06,0.0011776
65833,392,145,168,7.6203e-07,0.0011775
65838,392,150,168,1.7695e-07,0.0011774
65843,392,155,168,2.6705e-07,0.0011774
65848,392,160,168,7.3807e-08,0.0011773
65853,392,165,168,1.0012e-07,0.0011772
66024,394,0,168,4.191e-09,0.0011741
66029,394,5,168,3.9235e-06,0.0011741
66034,394,10,168,1.6577e-07,0.001174
66039,394,15,168,9.872e-08,0.0011739
66044,394,20,168,5.0731e-07,0.0011738
66049,394,25,168,3.4993e-07,0.0011737
66054,394,30,168,4.598e-05,0.0011736
66059,394,35,168,2.5119e-06,0.0011735
66064,394,40,168,3.4459e-08,0.0011734
66069,394,45,168,1.4203e-08,0.0011733
66074,394,50,168,9.3054e-07,0.0011733
66079,394,55,168,6.9329e-07,0.0011732
66084,394,60,168,3.5157e-08,0.0011731
66089,394,65,168,4.6566e-09,0.001173
66094,394,70,168,1.6764e-08,0.0011729
66099,394,75,168,5.5414e-08,0.0011728
66104,394,80,168,9.1671e-06,0.0011727
66109,394,85,168,5.3571e-07,0.0011726
66114,394,90,168,1.3973e-06,0.0011725
66119,394,95,168,0.00014104,0.0011725
66124,394,100,168,1.0217e-06,0.0011724
66129,394,105,168,2.163e-07,0.0011723
66134,394,110,168,4.8148e-07,0.0011722
66139,394,115,168,3.1337e-07,0.0011721
66144,394,120,168,6.5881e-07,0.001172
66149,394,125,168,4.7913e-07,0.0011719
66154,394,130,168,7.2876e-08,0.0011718
66159,394,135,168,1.5134e-07,0.0011717
66164,394,140,168,6.1052e-06,0.0011717
66169,394,145,168,1.071e-07,0.0011716
66174,394,150,168,2.3958e-07,0.0011715
66179,394,155,168,3.6459e-07,0.0011714
66184,394,160,168,7.1337e-07,0.0011713
66189,394,165,168,2.8184e-06,0.0011712
66360,396,0,168,2.1188e-08,0.0011682
66365,396,5,168,1.9208e-07,0.0011681
66370,396,10,168,2.9429e-07,0.001168
66375,396,15,168,9.5205e-07,0.0011679
66380,396,20,168,9.1502e-08,0.0011679
66385,396,25,168,1.8443e-06,0.0011678
66390,396,30,168,2.9336e-07,0.0011677
66395,396,35,168,6.8219e-08,0.0011676
66400,396,40,168,9.4296e-08,0.0011675
66405,396,45,168,1.6873e-06,0.0011674
66410,396,50,168,2.4481e-06,0.0011673
66415,396,55,168,5.3875e-07,0.0011672
66420,396,60,168,5.2708e-05,0.0011672
66425,396,65,168,1.078e-07,0.0011671
66430,396,70,168,1.3807e-07,0.001167
66435,396,75,168,1.9115e-07,0.0011669
66440,396,80,168,1.7785e-06,0.0011668
